season,week,score_rank,tag,entry_ix,lineup_score,player,pos,team,salary,proj,actual
2024,4,67,boom,27,129.3,ARI DST,DST,ARI,2800,7.4,-2.0
2024,4,99,boom,11,116.8,ARI DST,DST,ARI,2800,7.4,-2.0
2024,4,122,boom,74,109.2,ARI DST,DST,ARI,2800,7.4,-2.0
2024,4,124,boom,24,108.7,ARI DST,DST,ARI,2800,7.4,-2.0
2024,4,146,boom,65,88.4,ARI DST,DST,ARI,2800,7.4,-2.0
2024,5,6,boom,23,183.1,ARI DST,DST,ARI,2300,4.1,8.0
2024,5,59,boom,21,132.1,ARI DST,DST,ARI,2300,4.1,8.0
2024,9,8,boom,79,154.8,ARI DST,DST,ARI,2600,7.4,10.0
2024,9,54,boom,39,130.3,ARI DST,DST,ARI,2600,7.4,10.0
2024,9,69,boom,25,125.2,ARI DST,DST,ARI,2600,7.4,10.0
2024,9,90,boom,41,117.1,ARI DST,DST,ARI,2600,7.4,10.0
2024,9,92,boom,20,115.5,ARI DST,DST,ARI,2600,7.4,10.0
2024,10,79,lev,54,147.4,ARI DST,DST,ARI,2900,5.7,12.0
2024,13,1,boom,9,190.7,ARI DST,DST,ARI,2400,5.8,7.0
2024,14,16,lev,132,159.1,ARI DST,DST,ARI,3000,7.2,-1.0
2024,14,43,lev,128,144.4,ARI DST,DST,ARI,3000,7.2,-1.0
2024,14,83,lev,127,132.0,ARI DST,DST,ARI,3000,7.2,-1.0
2024,14,122,lev,145,111.7,ARI DST,DST,ARI,3000,7.2,-1.0
2024,15,46,boom,16,134.4,ARI DST,DST,ARI,3000,8.2,5.0
2024,1,5,lev,130,161.9,Elijah Higgins,TE,ARI,2800,8.9,3.2
2024,1,12,lev,15,148.1,Elijah Higgins,TE,ARI,2800,8.9,3.2
2024,1,30,lev,47,135.7,Elijah Higgins,TE,ARI,2800,8.9,3.2
2024,1,39,lev,102,128.8,Elijah Higgins,TE,ARI,2800,8.9,3.2
2024,1,46,lev,100,126.0,Elijah Higgins,TE,ARI,2800,8.9,3.2
2024,2,16,game,65,138.3,Elijah Higgins,TE,ARI,2500,9.7,8.8
2024,3,100,boom,12,110.2,Elijah Higgins,TE,ARI,2600,9.7,2.1
2024,4,60,lev,55,133.1,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,4,83,lev,44,122.6,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,4,113,lev,79,112.2,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,4,123,boom,39,109.1,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,4,130,lev,76,105.6,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,4,145,lev,110,88.5,Elijah Higgins,TE,ARI,3100,12.4,3.2
2024,5,122,dark,45,106.8,Elijah Higgins,TE,ARI,3300,13.1,7.2
2024,5,123,boom,66,106.8,Elijah Higgins,TE,ARI,3300,13.1,7.2
2024,7,91,boom,37,127.1,Elijah Higgins,TE,ARI,2700,9.9,1.1
2024,9,149,boom,50,90.9,Elijah Higgins,TE,ARI,2900,9.1,5.4
2024,10,128,boom,62,97.5,Elijah Higgins,TE,ARI,2900,9.2,3.3
2024,12,124,boom,62,98.4,Elijah Higgins,TE,ARI,2800,10.5,1.5
2024,12,126,boom,30,98.0,Elijah Higgins,TE,ARI,2800,10.5,1.5
2024,13,109,boom,30,103.6,Elijah Higgins,TE,ARI,2500,9.1,4.3
2024,15,142,boom,45,85.4,Elijah Higgins,TE,ARI,2500,10.1,1.5
2024,17,95,boom,61,155.5,Elijah Higgins,TE,ARI,2500,8.9,4.3
2024,17,122,boom,23,127.8,Elijah Higgins,TE,ARI,2500,8.9,4.3
2024,4,32,lev,148,141.9,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,4,50,lev,123,135.9,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,4,82,lev,99,123.0,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,4,94,lev,108,118.3,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,4,125,game,149,107.7,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,4,137,lev,150,98.7,Emari Demercado,RB,ARI,4000,11.2,3.4
2024,7,124,boom,7,104.1,Emari Demercado,RB,ARI,4000,13.1,1.4
2024,7,134,game,75,94.4,Emari Demercado,RB,ARI,4000,13.1,1.4
2024,7,142,game,118,87.6,Emari Demercado,RB,ARI,4000,13.1,1.4
2024,10,121,boom,79,104.9,Emari Demercado,RB,ARI,4600,3.2,2.2
2024,1,1,lev,54,180.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,3,lev,117,167.2,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,4,lev,75,163.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,5,lev,130,161.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,11,lev,148,148.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,12,lev,15,148.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,17,dark,17,145.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,18,lev,76,145.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,20,game,13,141.2,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,21,boom,7,140.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,22,lev,19,140.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,24,dark,5,139.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,28,lev,39,136.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,29,game,104,136.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,30,lev,47,135.7,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,31,lev,114,134.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,33,lev,145,133.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,36,lev,143,132.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,37,dark,3,129.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,39,lev,102,128.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,40,lev,69,128.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,41,lev,94,127.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,44,lev,126,127.2,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,45,lev,121,126.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,46,lev,100,126.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,47,lev,111,125.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,49,lev,44,123.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,51,game,48,122.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,52,lev,136,122.2,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,54,lev,73,120.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,55,dark,9,120.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,56,lev,57,119.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,59,lev,147,119.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,60,lev,131,119.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,62,lev,105,118.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,63,lev,123,118.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,64,lev,88,117.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,67,lev,70,116.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,68,lev,83,115.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,69,lev,93,115.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,75,lev,142,113.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,76,lev,101,112.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,79,lev,139,111.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,80,dark,128,111.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,82,lev,64,111.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,83,lev,118,111.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,84,dark,40,109.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,86,lev,63,109.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,88,lev,36,108.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,89,lev,129,108.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,90,dark,23,107.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,91,lev,90,107.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,92,lev,146,107.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,95,lev,74,106.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,97,dark,55,104.7,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,98,lev,144,104.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,99,lev,71,104.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,101,lev,78,103.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,102,lev,108,102.9,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,103,lev,149,102.7,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,104,lev,107,102.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,107,lev,135,100.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,108,lev,103,100.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,109,lev,80,100.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,113,lev,116,99.7,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,115,lev,72,99.2,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,116,lev,82,99.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,117,lev,89,99.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,118,lev,140,99.0,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,120,lev,49,98.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,121,lev,134,98.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,125,lev,125,96.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,126,game,138,96.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,127,lev,124,96.1,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,128,lev,127,95.8,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,130,lev,18,94.7,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,131,game,24,94.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,132,lev,68,94.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,133,lev,109,93.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,134,lev,133,93.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,136,game,67,92.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,137,lev,81,92.3,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,138,lev,141,91.4,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,144,lev,56,89.5,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,1,145,lev,85,88.6,Greg Dortch,WR,ARI,3900,17.8,11.1
2024,2,22,boom,1,130.5,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,2,25,boom,40,128.9,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,2,29,boom,3,126.7,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,2,41,boom,54,121.7,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,2,110,boom,24,97.4,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,2,126,boom,45,93.5,Greg Dortch,WR,ARI,4600,10.6,3.1
2024,3,53,boom,74,128.7,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,71,boom,29,122.9,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,94,boom,54,112.5,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,99,boom,82,110.3,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,107,boom,37,107.6,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,110,boom,46,106.7,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,119,boom,19,104.2,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,3,137,boom,68,96.9,Greg Dortch,WR,ARI,4500,8.6,6.5
2024,4,101,boom,13,116.2,Greg Dortch,WR,ARI,4300,9.6,7.8
2024,4,112,boom,12,112.7,Greg Dortch,WR,ARI,4300,9.6,7.8
2024,5,47,boom,18,135.4,Greg Dortch,WR,ARI,4500,9.0,1.7
2024,5,59,boom,21,132.1,Greg Dortch,WR,ARI,4500,9.0,1.7
2024,5,96,boom,2,117.4,Greg Dortch,WR,ARI,4500,9.0,1.7
2024,5,110,boom,52,113.1,Greg Dortch,WR,ARI,4500,9.0,1.7
2024,5,140,boom,31,90.8,Greg Dortch,WR,ARI,4500,9.0,1.7
2024,6,35,boom,27,128.3,Greg Dortch,WR,ARI,4300,7.2,5.6
2024,7,86,boom,62,128.8,Greg Dortch,WR,ARI,4100,10.3,7.5
2024,7,116,game,20,113.2,Greg Dortch,WR,ARI,4100,10.3,7.5
2024,7,124,boom,7,104.1,Greg Dortch,WR,ARI,4100,10.3,7.5
2024,7,129,boom,38,101.8,Greg Dortch,WR,ARI,4100,10.3,7.5
2024,7,144,boom,66,85.3,Greg Dortch,WR,ARI,4100,10.3,7.5
2024,8,13,boom,73,153.5,Greg Dortch,WR,ARI,4300,6.6,1.9
2024,8,119,boom,3,106.0,Greg Dortch,WR,ARI,4300,6.6,1.9
2024,10,66,dark,36,150.2,Greg Dortch,WR,ARI,3800,11.4,0.9
2024,14,76,game,18,133.5,Greg Dortch,WR,ARI,3200,10.9,1.5
2024,15,57,game,33,126.4,Greg Dortch,WR,ARI,3100,12.0,9.6
2024,15,86,game,7,112.7,Greg Dortch,WR,ARI,3100,12.0,9.6
2024,16,22,dark,50,153.1,Greg Dortch,WR,ARI,3200,13.2,3.7
2024,16,29,boom,76,149.1,Greg Dortch,WR,ARI,3200,13.2,3.7
2024,16,39,boom,43,145.5,Greg Dortch,WR,ARI,3200,13.2,3.7
2024,1,19,boom,43,144.2,James Conner,RB,ARI,6200,11.5,19.3
2024,1,35,boom,66,132.4,James Conner,RB,ARI,6200,11.5,19.3
2024,1,114,boom,62,99.6,James Conner,RB,ARI,6200,11.5,19.3
2024,1,123,boom,51,97.5,James Conner,RB,ARI,6200,11.5,19.3
2024,1,126,game,138,96.5,James Conner,RB,ARI,6200,11.5,19.3
2024,1,131,game,24,94.4,James Conner,RB,ARI,6200,11.5,19.3
2024,1,135,boom,28,92.8,James Conner,RB,ARI,6200,11.5,19.3
2024,2,1,boom,34,165.6,James Conner,RB,ARI,6400,15.2,22.4
2024,2,4,boom,19,153.2,James Conner,RB,ARI,6400,15.2,22.4
2024,2,7,boom,9,143.5,James Conner,RB,ARI,6400,15.2,22.4
2024,2,8,boom,33,142.2,James Conner,RB,ARI,6400,15.2,22.4
2024,2,22,boom,1,130.5,James Conner,RB,ARI,6400,15.2,22.4
2024,2,67,boom,41,109.9,James Conner,RB,ARI,6400,15.2,22.4
2024,2,76,lev,127,107.8,James Conner,RB,ARI,6400,15.2,22.4
2024,2,91,lev,131,103.2,James Conner,RB,ARI,6400,15.2,22.4
2024,3,45,boom,88,132.3,James Conner,RB,ARI,6600,13.6,3.5
2024,3,99,boom,82,110.3,James Conner,RB,ARI,6600,13.6,3.5
2024,3,107,boom,37,107.6,James Conner,RB,ARI,6600,13.6,3.5
2024,3,141,boom,57,93.0,James Conner,RB,ARI,6600,13.6,3.5
2024,3,144,boom,80,90.9,James Conner,RB,ARI,6600,13.6,3.5
2024,3,145,boom,18,89.9,James Conner,RB,ARI,6600,13.6,3.5
2024,3,146,boom,27,89.8,James Conner,RB,ARI,6600,13.6,3.5
2024,3,147,boom,10,87.3,James Conner,RB,ARI,6600,13.6,3.5
2024,4,12,lev,121,151.7,James Conner,RB,ARI,6500,15.3,21.3
2024,4,13,lev,98,151.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,18,boom,53,148.1,James Conner,RB,ARI,6500,15.3,21.3
2024,4,20,lev,145,146.8,James Conner,RB,ARI,6500,15.3,21.3
2024,4,23,lev,114,144.7,James Conner,RB,ARI,6500,15.3,21.3
2024,4,36,lev,77,140.0,James Conner,RB,ARI,6500,15.3,21.3
2024,4,41,lev,34,138.1,James Conner,RB,ARI,6500,15.3,21.3
2024,4,43,game,16,137.7,James Conner,RB,ARI,6500,15.3,21.3
2024,4,46,lev,118,137.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,48,lev,142,136.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,59,game,82,133.1,James Conner,RB,ARI,6500,15.3,21.3
2024,4,63,boom,5,130.8,James Conner,RB,ARI,6500,15.3,21.3
2024,4,67,boom,27,129.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,71,lev,83,128.0,James Conner,RB,ARI,6500,15.3,21.3
2024,4,81,lev,147,123.1,James Conner,RB,ARI,6500,15.3,21.3
2024,4,84,lev,92,122.2,James Conner,RB,ARI,6500,15.3,21.3
2024,4,86,boom,41,121.4,James Conner,RB,ARI,6500,15.3,21.3
2024,4,89,lev,144,119.5,James Conner,RB,ARI,6500,15.3,21.3
2024,4,116,lev,93,111.6,James Conner,RB,ARI,6500,15.3,21.3
2024,4,117,lev,72,111.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,120,lev,138,110.1,James Conner,RB,ARI,6500,15.3,21.3
2024,4,126,lev,146,107.3,James Conner,RB,ARI,6500,15.3,21.3
2024,4,132,boom,19,104.9,James Conner,RB,ARI,6500,15.3,21.3
2024,4,133,boom,46,104.6,James Conner,RB,ARI,6500,15.3,21.3
2024,4,147,boom,50,85.6,James Conner,RB,ARI,6500,15.3,21.3
2024,5,39,boom,15,141.8,James Conner,RB,ARI,6500,13.6,14.0
2024,5,75,boom,29,124.9,James Conner,RB,ARI,6500,13.6,14.0
2024,5,85,lev,99,121.5,James Conner,RB,ARI,6500,13.6,14.0
2024,5,96,boom,2,117.4,James Conner,RB,ARI,6500,13.6,14.0
2024,5,110,boom,52,113.1,James Conner,RB,ARI,6500,13.6,14.0
2024,5,111,boom,57,112.4,James Conner,RB,ARI,6500,13.6,14.0
2024,6,20,boom,56,134.4,James Conner,RB,ARI,6800,13.6,7.6
2024,6,35,boom,27,128.3,James Conner,RB,ARI,6800,13.6,7.6
2024,6,79,boom,73,114.6,James Conner,RB,ARI,6800,13.6,7.6
2024,6,117,dark,20,101.9,James Conner,RB,ARI,6800,13.6,7.6
2024,6,131,boom,72,97.4,James Conner,RB,ARI,6800,13.6,7.6
2024,6,135,boom,54,96.0,James Conner,RB,ARI,6800,13.6,7.6
2024,7,115,boom,28,113.4,James Conner,RB,ARI,6600,13.1,20.2
2024,7,116,game,20,113.2,James Conner,RB,ARI,6600,13.1,20.2
2024,7,118,boom,54,112.0,James Conner,RB,ARI,6600,13.1,20.2
2024,7,148,boom,4,71.7,James Conner,RB,ARI,6600,13.1,20.2
2024,8,4,boom,10,162.9,James Conner,RB,ARI,6500,15.1,14.9
2024,8,39,lev,139,137.4,James Conner,RB,ARI,6500,15.1,14.9
2024,8,76,lev,127,122.9,James Conner,RB,ARI,6500,15.1,14.9
2024,8,81,boom,94,121.7,James Conner,RB,ARI,6500,15.1,14.9
2024,8,95,dark,50,117.7,James Conner,RB,ARI,6500,15.1,14.9
2024,8,98,boom,24,116.3,James Conner,RB,ARI,6500,15.1,14.9
2024,8,119,boom,3,106.0,James Conner,RB,ARI,6500,15.1,14.9
2024,8,133,lev,103,98.4,James Conner,RB,ARI,6500,15.1,14.9
2024,9,1,boom,17,175.0,James Conner,RB,ARI,6600,15.3,17.9
2024,9,23,boom,122,143.0,James Conner,RB,ARI,6600,15.3,17.9
2024,9,36,boom,46,135.6,James Conner,RB,ARI,6600,15.3,17.9
2024,9,44,boom,64,133.3,James Conner,RB,ARI,6600,15.3,17.9
2024,9,57,lev,116,129.4,James Conner,RB,ARI,6600,15.3,17.9
2024,9,74,boom,11,124.5,James Conner,RB,ARI,6600,15.3,17.9
2024,9,75,boom,54,124.4,James Conner,RB,ARI,6600,15.3,17.9
2024,9,93,lev,150,115.4,James Conner,RB,ARI,6600,15.3,17.9
2024,9,95,lev,147,115.0,James Conner,RB,ARI,6600,15.3,17.9
2024,9,143,boom,27,96.9,James Conner,RB,ARI,6600,15.3,17.9
2024,10,13,lev,82,165.9,James Conner,RB,ARI,6500,15.5,22.3
2024,10,66,dark,36,150.2,James Conner,RB,ARI,6500,15.5,22.3
2024,10,112,boom,13,118.2,James Conner,RB,ARI,6500,15.5,22.3
2024,10,115,boom,41,115.2,James Conner,RB,ARI,6500,15.5,22.3
2024,10,119,boom,24,107.2,James Conner,RB,ARI,6500,15.5,22.3
2024,10,120,boom,4,106.4,James Conner,RB,ARI,6500,15.5,22.3
2024,12,10,boom,20,153.3,James Conner,RB,ARI,6500,14.6,9.9
2024,12,29,boom,18,143.0,James Conner,RB,ARI,6500,14.6,9.9
2024,12,43,boom,41,134.0,James Conner,RB,ARI,6500,14.6,9.9
2024,12,66,boom,45,121.2,James Conner,RB,ARI,6500,14.6,9.9
2024,12,94,dark,3,109.6,James Conner,RB,ARI,6500,14.6,9.9
2024,12,121,boom,16,100.1,James Conner,RB,ARI,6500,14.6,9.9
2024,13,6,boom,71,163.4,James Conner,RB,ARI,6600,12.7,11.1
2024,13,123,boom,49,95.7,James Conner,RB,ARI,6600,12.7,11.1
2024,14,12,boom,46,164.3,James Conner,RB,ARI,6700,15.2,22.2
2024,14,13,boom,12,163.4,James Conner,RB,ARI,6700,15.2,22.2
2024,14,20,lev,77,156.8,James Conner,RB,ARI,6700,15.2,22.2
2024,14,47,lev,106,142.5,James Conner,RB,ARI,6700,15.2,22.2
2024,14,76,game,18,133.5,James Conner,RB,ARI,6700,15.2,22.2
2024,14,87,game,71,130.2,James Conner,RB,ARI,6700,15.2,22.2
2024,14,107,game,42,122.5,James Conner,RB,ARI,6700,15.2,22.2
2024,14,108,boom,6,122.3,James Conner,RB,ARI,6700,15.2,22.2
2024,14,117,boom,34,116.5,James Conner,RB,ARI,6700,15.2,22.2
2024,15,1,boom,68,221.3,James Conner,RB,ARI,6600,17.0,33.8
2024,15,4,lev,109,161.4,James Conner,RB,ARI,6600,17.0,33.8
2024,15,10,lev,75,152.3,James Conner,RB,ARI,6600,17.0,33.8
2024,15,12,boom,52,152.0,James Conner,RB,ARI,6600,17.0,33.8
2024,15,15,lev,139,148.0,James Conner,RB,ARI,6600,17.0,33.8
2024,15,49,boom,2,132.9,James Conner,RB,ARI,6600,17.0,33.8
2024,15,50,game,82,132.6,James Conner,RB,ARI,6600,17.0,33.8
2024,15,57,game,33,126.4,James Conner,RB,ARI,6600,17.0,33.8
2024,15,76,boom,50,118.5,James Conner,RB,ARI,6600,17.0,33.8
2024,15,86,game,7,112.7,James Conner,RB,ARI,6600,17.0,33.8
2024,16,3,boom,13,184.0,James Conner,RB,ARI,7100,18.2,29.6
2024,16,13,lev,132,158.4,James Conner,RB,ARI,7100,18.2,29.6
2024,16,19,boom,49,154.6,James Conner,RB,ARI,7100,18.2,29.6
2024,16,22,dark,50,153.1,James Conner,RB,ARI,7100,18.2,29.6
2024,16,37,boom,66,145.6,James Conner,RB,ARI,7100,18.2,29.6
2024,16,39,boom,43,145.5,James Conner,RB,ARI,7100,18.2,29.6
2024,16,47,boom,16,141.2,James Conner,RB,ARI,7100,18.2,29.6
2024,16,52,boom,40,138.9,James Conner,RB,ARI,7100,18.2,29.6
2024,16,64,boom,36,135.6,James Conner,RB,ARI,7100,18.2,29.6
2024,16,67,boom,21,134.1,James Conner,RB,ARI,7100,18.2,29.6
2024,16,81,lev,122,129.3,James Conner,RB,ARI,7100,18.2,29.6
2024,16,99,lev,69,122.7,James Conner,RB,ARI,7100,18.2,29.6
2024,16,115,boom,1,116.4,James Conner,RB,ARI,7100,18.2,29.6
2024,16,131,lev,118,106.7,James Conner,RB,ARI,7100,18.2,29.6
2024,17,117,boom,8,135.8,James Conner,RB,ARI,7400,14.6,2.8
2024,17,122,boom,23,127.8,James Conner,RB,ARI,7400,14.6,2.8
2024,17,150,boom,62,81.7,James Conner,RB,ARI,7400,14.6,2.8
2024,1,5,lev,130,161.9,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,12,lev,15,148.1,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,30,lev,47,135.7,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,31,lev,114,134.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,33,lev,145,133.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,36,lev,143,132.0,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,39,lev,102,128.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,46,lev,100,126.0,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,47,lev,111,125.1,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,54,lev,73,120.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,56,lev,57,119.9,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,59,lev,147,119.4,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,62,lev,105,118.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,64,lev,88,117.4,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,75,lev,142,113.1,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,79,lev,139,111.9,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,88,lev,36,108.3,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,92,lev,146,107.1,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,98,lev,144,104.5,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,102,lev,108,102.9,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,103,lev,149,102.7,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,104,lev,107,102.3,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,108,lev,103,100.8,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,109,lev,80,100.5,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,113,lev,116,99.7,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,114,boom,62,99.6,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,115,lev,72,99.2,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,116,lev,82,99.1,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,117,lev,89,99.0,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,118,lev,140,99.0,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,120,lev,49,98.6,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,125,lev,125,96.6,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,126,game,138,96.5,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,131,game,24,94.4,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,132,lev,68,94.4,Kyler Murray,QB,ARI,6400,19.1,15.2
2024,1,133,lev,109,93.5,Kyler Murray,QB,ARI,6400,19.1,15.2
